104 2099 267 3347 
105 2054 270 3279 
106 2047 225 3352 
107 2016 261 3268 
108 2016 267 3287 
109 2059 261 3206 
110 2012 240 3112 
111 2082 243 3044 
112 2032 231 2942 
113 1971 231 2882 
114 1860 177 2934 
115 1944 141 2818 
116 1932 117 2800 
117 1903 111 2729 
118 1902 111 2687 
119 1935 111 2777 
120 1866 144 2695 
121 1888 165 2722 
122 1876 156 2679 
123 1880 147 2721 
124 1854 117 2705 
125 1879 126 2767 
126 1866 114 2829 
127 1886 96 2890 
128 1869 96 2838 
129 1842 99 2896 
130 1787 102 2884 
131 1749 102 2809 
132 1635 108 2832 
133 1660 93 2880 
134 1590 90 2869 
135 1642 81 2867 
136 1610 99 2937 
137 1519 81 2806 
138 1479 84 2908 
139 1328 60 2873 
140 1410 48 2789 
141 1404 48 2729 
142 1443 60 2695 
143 1368 36 2663 
144 1390 48 2643 
145 1449 45 2613 
146 1443 54 2679 
147 1377 66 2741 
148 1371 60 2626 
149 1296 81 2592 
150 1311 90 2608 
151 1245 81 2589 
152 1290 69 2638 
153 1335 45 2611 
154 1269 48 2665 
155 1245 39 2454 
156 1227 27 2387 
157 1179 24 2410 
158 1147 24 2482 
159 1113 36 2430 
160 1077 36 2380 
161 1071 33 2372 
162 1014 39 2397 
163 975 33 2451 
164 990 36 2563 
165 948 51 2544 
166 954 30 2470 
167 966 15 2546 
168 939 12 2541 
169 987 6 2439 
170 969 9 2529 
171 927 9 2572 
172 915 3 2572 
173 891 6 2496 
174 858 6 2406 
175 765 3 2413 
176 771 0 2472 
177 705 0 2410 
178 666 0 2367 
179 675 0 2322 
180 648 0 2326 
181 621 0 2227 
182 636 0 2247 
183 636 0 2256 
184 615 0 2145 
185 630 0 2214 
186 621 0 2127 
187 597 0 2148 
188 576 0 2157 
189 609 0 2175 
190 615 0 2142 
191 600 0 2245 
192 612 0 2188 
193 609 0 2184 
194 612 0 2143 
195 600 0 2061 
196 624 0 2145 
197 645 0 2164 
198 597 0 2150 
199 609 0 2093 
200 636 0 2070 
201 651 0 1941 
202 609 0 1954 
203 615 0 2007 
204 609 0 1971 
205 636 0 1953 
206 585 0 2059 
207 606 0 1953 
208 612 0 1956 
209 630 0 2003 
210 630 0 1974 
211 513 0 1951 
212 513 0 2066 
213 528 0 2017 
214 531 0 2055 
215 552 0 1989 
216 582 0 1899 
217 642 0 1833 
218 627 0 1818 
219 595 0 1833 
220 495 0 1939 
221 459 0 1932 
222 414 0 1948 
223 387 0 2035 
224 387 0 1963 
225 384 0 1866 
226 375 0 1707 
227 336 0 1744 
228 321 0 1743 
229 321 0 1703 
230 357 0 1810 
231 372 0 1794 
232 306 0 1756 
233 339 0 1750 
234 345 0 1776 
235 369 0 1771 
236 318 0 1833 
237 300 0 1803 
238 285 0 1836 
239 303 0 1774 
240 237 0 1746 
241 270 0 1632 
242 246 0 1579 
243 249 0 1533 
244 216 0 1497 
245 192 0 1362 
246 183 0 1392 
247 183 0 1359 
248 180 0 1335 
249 195 0 1369 
250 195 0 1425 
251 186 0 1359 
252 192 0 1434 
253 183 0 1492 
254 171 0 1468 
255 150 0 1458 
256 153 0 1422 
257 138 0 1432 
258 141 0 1395 
259 156 0 1485 
260 174 0 1469 
261 195 0 1501 
262 204 0 1533 
263 210 0 1440 
264 201 0 1488 
265 189 0 1506 
266 159 0 1455 
267 153 0 1482 
268 144 0 1407 
269 159 0 1464 
270 150 0 1482 
271 147 0 1536 
272 156 0 1542 
273 147 0 1521 
274 168 0 1530 
275 171 0 1488 
276 198 0 1347 
277 219 0 1371 
278 225 0 1281 
279 243 0 1230 
280 252 0 1231 
281 216 0 1215 
282 159 0 1101 
283 177 0 1110 
284 165 0 1029 
285 156 0 1032 
286 156 0 1071 
287 141 0 1116 
288 144 0 1035 
289 126 0 1071 
290 150 0 1066 
291 135 0 1032 
292 117 0 1020 
293 87 0 1014 
294 87 0 1056 
295 105 0 1062 
296 99 0 1089 
297 93 0 1089 
298 102 0 1065 
299 108 0 1113 
300 99 0 1137 
301 96 0 1173 
302 93 0 1119 
303 96 0 1134 
304 72 0 1158 
305 87 0 1155 
306 99 0 1167 
307 75 0 1140 
308 87 0 1173 
309 84 0 1182 
310 72 0 1185 
311 63 0 1218 
312 60 0 1188 
313 54 0 1221 
314 57 0 1236 
315 69 0 1242 
316 75 0 1182 
317 60 0 1122 
318 51 0 1110 
319 51 0 1053 
320 60 0 1060 
321 69 0 1005 
322 75 0 1113 
323 57 0 1143 
324 48 0 1146 
325 48 0 1155 
326 45 0 1239 
327 39 0 1269 
328 45 0 1206 
329 45 0 1221 
330 51 0 1240 
331 51 0 1257 
332 45 0 1269 
333 51 0 1276 
334 33 0 1242 
335 24 0 1261 
336 30 0 1170 
337 33 0 1179 
338 30 0 1173 
339 42 0 1221 
340 33 0 1224 
341 30 0 1218 
342 27 0 1209 
343 33 0 1170 
344 21 0 1173 
345 30 0 1242 
346 24 0 1204 
347 18 0 1089 
348 21 0 1092 
349 39 0 1062 
350 42 0 1041 
351 36 0 996 
352 27 0 972 
353 24 0 933 
354 33 0 957 
355 42 0 1023 
356 30 0 1116 
357 36 0 1155 
358 27 0 1110 
359 27 0 1132 
360 33 0 1107 
361 33 0 1074 
362 33 0 1098 
363 24 0 1068 
364 12 0 988 
365 24 0 1032 
366 24 0 1032 
367 27 0 915 
368 27 0 888 
369 30 0 876 
370 51 0 804 
371 39 0 804 
372 42 0 858 
373 51 0 831 
374 63 0 825 
375 60 0 816 
376 42 0 846 
377 36 0 819 
378 57 0 771 
379 75 0 726 
380 54 0 708 
381 63 0 729 
382 69 0 708 
383 78 0 717 
384 54 0 720 
385 57 0 690 
386 42 0 606 
387 69 0 579 
388 66 0 576 
389 63 0 585 
390 45 0 597 
391 36 0 564 
392 36 0 489 
393 30 0 489 
394 30 0 528 
395 21 0 507 
396 24 0 447 
397 33 0 453 
398 48 0 420 
399 51 0 441 
400 48 0 408 
401 57 0 417 
402 78 0 441 
403 75 0 438 
404 66 0 441 
405 66 0 399 
406 84 0 345 
407 123 0 357 
408 123 0 348 
409 99 0 366 
410 93 0 360 
411 102 0 342 
412 93 0 309 
413 87 0 336 
414 87 0 303 
415 84 0 303 
416 93 0 300 
417 72 0 318 
418 72 0 288 
419 63 0 291 
420 51 0 336 
421 45 0 321 
422 45 0 318 
423 39 0 327 
424 36 0 363 
425 42 0 342 
426 54 0 312 
427 63 0 333 
428 51 0 375 
429 33 0 366 
430 27 0 381 
431 30 0 420 
432 18 0 351 
433 33 0 366 
434 45 0 303 
435 48 0 297 
436 51 0 303 
437 42 0 300 
438 42 0 282 
439 51 0 243 
440 57 0 252 
441 48 0 237 
442 45 0 240 
443 30 0 204 
444 33 0 195 
445 21 0 204 
446 24 0 165 
447 36 0 144 
448 39 0 132 
449 48 0 138 
450 42 0 144 
451 45 0 144 
452 36 0 153 
453 33 0 141 
454 27 0 147 
455 42 0 174 
456 54 0 162 
457 30 0 168 
458 30 0 189 
459 12 0 207 
460 15 0 177 
461 15 0 162 
462 18 0 153 
463 18 0 165 
464 15 0 135 
465 12 0 126 
466 9 0 126 
467 12 0 150 
468 12 0 159 
469 15 0 132 
470 6 0 129 
471 3 0 141 
472 0 0 126 
473 0 0 150 
474 0 0 165 
475 0 0 168 
476 0 0 159 
477 0 0 168 
478 0 0 192 
479 0 0 180 
480 0 0 168 
481 0 0 162 
482 0 0 156 
483 0 0 141 
484 0 0 129 
485 0 0 132 
486 0 0 135 
487 0 0 135 
488 0 0 147 
489 0 0 147 
490 0 0 138 
491 0 0 132 
492 0 0 126 
493 0 0 129 
494 0 0 138 
495 0 0 108 
496 0 0 99 
497 0 0 108 
498 0 0 99 
499 0 0 114 
500 0 0 111 
501 0 0 114 
502 0 0 111 
503 0 0 87 
504 0 0 93 
505 0 0 126 
506 0 0 141 
507 0 0 177 
508 0 0 189 
509 0 0 201 
510 0 0 186 
511 0 0 204 
512 0 0 195 
513 0 0 186 
514 0 0 198 
515 0 0 222 
516 0 0 243 
517 0 0 279 
518 0 0 240 
519 0 0 225 
520 0 0 204 
521 0 0 183 
522 0 0 192 
523 0 0 207 
524 0 0 216 
525 0 0 162 
526 0 0 168 
527 0 0 168 
528 0 0 147 
529 0 0 141 
530 0 0 135 
531 0 0 129 
532 0 0 126 
533 0 0 114 
534 0 0 123 
535 0 0 120 
536 0 0 120 
537 0 0 123 
538 0 0 135 
539 0 0 138 
540 0 0 126 
541 0 0 132 
542 0 0 114 
543 0 0 129 
544 0 0 138 
545 0 0 147 
546 0 0 129 
547 0 0 120 
548 0 0 135 
549 0 0 132 
550 0 0 117 
551 0 0 114 
552 0 0 129 
553 0 0 138 
554 0 0 132 
555 0 0 153 
556 0 0 129 
557 0 0 162 
558 0 0 147 
559 0 0 165 
560 0 0 168 
561 0 0 177 
562 0 0 168 
563 0 0 162 
564 0 0 126 
565 0 0 147 
566 0 0 147 
567 0 0 147 
568 0 0 165 
569 0 0 159 
570 0 0 159 
571 0 0 141 
572 0 0 126 
573 0 0 129 
574 0 0 93 
575 0 0 87 
576 0 0 102 
577 0 0 126 
578 0 0 129 
579 0 0 135 
580 0 0 123 
581 0 0 117 
582 0 0 120 
583 0 0 129 
584 0 0 102 
585 0 0 111 
586 0 0 114 
587 0 0 120 
588 0 0 126 
589 0 0 123 
590 0 0 132 
591 0 0 132 
592 0 0 159 
593 0 0 135 
594 0 0 147 
595 0 0 126 
596 0 0 105 
597 0 0 99 
598 0 0 105 
599 0 0 117 
600 0 0 108 
601 0 0 75 
602 0 0 78 
603 0 0 90 
604 0 0 84 
605 0 0 87 
606 0 0 108 
607 0 0 108 
608 0 0 78 
609 0 0 54 
610 0 0 57 
611 0 0 63 
612 0 0 51 
613 0 0 78 
614 0 0 81 
615 0 0 81 
616 0 0 81 
617 0 0 90 
618 0 0 87 
619 0 0 114 
620 0 0 108 
621 0 0 108 
622 0 0 96 
623 0 0 108 
624 0 0 111 
625 0 0 105 
626 0 0 111 
627 0 0 114 
628 0 0 93 
629 0 0 90 
630 0 0 93 
631 0 0 108 
632 0 0 105 
633 0 0 90 
634 0 0 105 
635 0 0 102 
636 0 0 108 
637 0 0 102 
638 0 0 96 
639 0 0 93 
640 0 0 96 
641 0 0 90 
642 0 0 99 
643 0 0 117 
644 0 0 105 
645 0 0 114 
646 0 0 123 
647 0 0 135 
648 0 0 165 
649 0 0 150 
650 0 0 150 
651 0 0 114 
652 0 0 108 
653 0 0 84 
654 0 0 93 
655 0 0 96 
656 0 0 111 
657 0 0 102 
658 0 0 102 
659 0 0 111 
660 0 0 114 
661 0 0 102 
662 0 0 105 
663 0 0 102 
664 0 0 135 
665 0 0 144 
666 0 0 147 
667 0 0 174 
668 0 0 195 
669 0 0 177 
670 0 0 204 
671 0 0 180 
672 0 0 186 
673 0 0 195 
674 0 0 207 
675 0 0 228 
676 0 0 202 
677 0 0 216 
678 0 0 213 
679 0 0 246 
680 0 0 273 
681 0 0 255 
682 0 0 267 
683 0 0 240 
684 0 0 246 
685 0 0 222 
686 0 0 183 
687 0 0 165 
688 0 0 207 
689 0 0 183 
690 0 0 201 
691 0 0 249 
692 0 0 282 
693 0 0 318 
694 0 0 297 
695 0 0 222 
696 0 0 189 
697 0 0 168 
698 0 0 153 
699 0 0 183 
700 0 0 198 
701 0 0 237 
702 0 0 216 
703 0 0 168 
704 0 0 147 
705 0 0 129 
706 0 0 132 
707 0 0 150 
708 0 0 123 
709 0 0 132 
710 0 0 117 
711 0 0 138 
712 0 0 147 
713 0 0 150 
714 0 0 141 
715 0 0 141 
716 0 0 159 
717 0 0 159 
718 0 0 174 
719 0 0 189 
720 0 0 189 
721 0 0 180 
722 0 0 180 
723 0 0 210 
724 0 0 213 
725 0 0 237 
726 0 0 210 
727 0 0 192 
728 0 0 201 
729 0 0 231 
730 0 0 225 
731 0 0 249 
732 0 0 237 
733 0 0 213 
734 0 0 186 
735 0 0 192 
736 0 0 186 
737 0 0 180 
738 0 0 192 
739 0 0 180 
740 0 0 183 
741 0 0 156 
742 0 0 156 
743 0 0 153 
744 0 0 168 
745 0 0 147 
746 0 0 144 
747 0 0 135 
748 0 0 162 
749 0 0 138 
750 0 0 144 
751 0 0 144 
752 0 0 111 
753 0 0 111 
754 0 0 123 
755 0 0 117 
756 0 0 141 
757 0 0 120 
758 0 0 141 
759 0 0 135 
760 0 0 120 
761 0 0 123 
762 0 0 144 
763 0 0 126 
764 0 0 138 
765 0 0 144 
766 0 0 159 
767 0 0 147 
768 0 0 177 
769 0 0 144 
770 0 0 153 
771 0 0 141 
772 0 0 171 
773 0 0 180 
774 0 0 186 
775 0 0 177 
776 0 0 174 
777 0 0 210 
778 0 0 231 
779 0 0 234 
780 0 0 210 
781 0 0 219 
782 0 0 219 
783 0 0 228 
784 0 0 243 
785 0 0 240 
786 0 0 213 
787 0 0 261 
788 0 0 273 
789 0 0 237 
790 0 0 213 
791 0 0 237 
792 0 0 225 
793 0 0 258 
794 0 0 324 
795 0 0 354 
796 0 0 408 
797 0 0 363 
798 0 0 399 
799 0 0 423 
800 0 0 447 
801 0 0 444 
802 0 0 468 
803 0 0 459 
804 0 0 411 
805 0 0 396 
806 0 0 447 
807 0 0 459 
808 0 0 462 
809 0 0 462 
810 0 0 483 
811 0 0 453 
812 0 0 465 
813 0 0 474 
814 0 0 483 
815 0 0 477 
816 0 0 505 
817 0 0 558 
818 0 0 582 
819 0 0 612 
820 0 0 612 
821 0 0 642 
822 0 0 666 
823 0 0 726 
824 0 0 720 
825 0 0 759 
826 0 0 681 
827 0 0 699 
828 0 0 666 
829 0 0 672 
830 0 0 639 
831 0 0 648 
832 0 0 648 
833 0 0 612 
834 0 0 627 
835 0 0 558 
836 0 0 586 
837 0 0 600 
838 0 0 663 
839 0 0 672 
840 0 0 657 
841 0 0 612 
842 0 0 588 
843 0 0 558 
844 0 0 564 
845 0 0 609 
846 0 0 549 
847 0 0 555 
848 0 0 552 
849 0 0 573 
850 0 0 564 
851 0 0 552 
852 0 0 582 
853 0 0 606 
854 0 0 624 
855 0 0 651 
856 0 0 621 
857 0 0 588 
858 0 0 651 
859 0 0 642 
860 0 0 639 
861 0 0 702 
862 0 0 678 
863 0 0 672 
864 0 0 687 
865 0 0 675 
866 0 0 690 
867 0 0 702 
868 0 0 693 
869 0 0 681 
870 0 0 714 
871 0 0 735 
872 0 0 702 
873 0 0 738 
874 0 0 768 
875 0 0 729 
876 0 0 747 
877 0 0 768 
878 0 0 804 
879 0 0 849 
880 0 0 822 
881 0 0 756 
882 0 0 753 
883 0 0 708 
884 0 0 693 
885 0 0 681 
886 0 0 703 
887 0 0 636 
888 0 0 687 
889 0 0 651 
890 0 0 633 
891 0 0 651 
892 0 0 657 
893 0 0 624 
894 0 0 654 
895 0 0 612 
896 0 0 654 
897 0 0 624 
898 0 0 585 
899 0 0 609 
900 0 0 570 
901 0 0 540 
902 0 0 531 
903 0 0 528 
904 0 0 516 
905 0 0 562 
906 0 0 555 
907 0 0 484 
908 0 0 540 
909 0 0 477 
910 0 0 510 
911 0 0 492 
912 0 0 462 
913 0 0 478 
914 0 0 498 
915 0 0 484 
916 0 0 504 
917 0 0 498 
918 0 0 537 
919 0 0 546 
920 0 0 564 
921 0 0 639 
922 0 0 639 
923 0 0 570 
924 0 0 522 
925 0 0 564 
926 0 0 627 
927 0 0 663 
928 0 0 561 
929 0 0 591 
930 0 0 552 
931 0 0 528 
932 0 0 567 
933 0 0 567 
934 0 0 543 
935 0 0 537 
936 0 0 570 
937 0 0 579 
938 0 0 618 
939 0 0 603 
940 0 0 532 
941 0 0 519 
942 0 0 528 
943 0 0 456 
944 0 0 540 
945 0 0 546 
946 0 0 546 
947 0 0 573 
948 0 0 597 
949 0 0 651 
950 0 0 693 
951 0 0 699 
952 0 0 669 
953 0 0 711 
954 0 0 756 
955 0 0 762 
956 0 0 735 
957 0 0 687 
958 0 0 672 
959 0 0 690 
960 0 0 699 
961 0 0 780 
962 0 0 792 
963 0 0 756 
964 0 0 729 
965 0 0 708 
966 0 0 690 
967 0 0 678 
968 0 0 645 
969 0 0 633 
970 0 0 646 
971 0 0 642 
972 0 0 627 
973 0 0 564 
974 0 0 534 
975 0 0 471 
976 0 0 432 
977 0 0 447 
978 0 0 414 
979 0 0 357 
980 0 0 339 
981 0 0 330 
982 0 0 378 
983 0 0 399 
984 0 0 435 
985 0 0 468 
986 0 0 513 
987 0 0 561 
988 0 0 585 
989 0 0 570 
990 0 0 567 
991 0 0 504 
992 0 0 459 
993 0 0 408 
994 0 0 415 
995 0 0 390 
996 0 0 456 
997 0 0 444 
998 0 0 501 
999 0 0 486 
1000 0 0 471 
1001 0 0 447 
1002 0 0 441 
1003 0 0 429 
1004 0 0 498 
1005 0 0 495 
1006 0 0 504 
1007 0 0 513 
1008 0 0 489 
1009 0 0 534 
1010 0 0 543 
1011 0 0 540 
1012 0 0 594 
1013 0 0 549 
1014 0 0 552 
1015 0 0 498 
1016 0 0 486 
1017 0 0 483 
1018 0 0 489 
1019 0 0 489 
1020 0 0 456 
1021 0 0 438 
1022 0 0 417 
1023 0 0 414 
1024 0 0 384 
1025 0 0 351 
1026 0 0 369 
1027 0 0 414 
1028 0 0 438 
1029 0 0 381 
1030 0 0 357 
1031 0 0 423 
1032 0 0 399 
1033 0 0 369 
1034 0 0 375 
1035 0 0 369 
1036 0 0 411 
1037 0 0 414 
1038 0 0 387 
1039 0 0 474 
1040 0 0 510 
1041 0 0 513 
1042 0 0 498 
1043 0 0 528 
1044 0 0 540 
1045 0 0 499 
1046 0 0 489 
1047 0 0 471 
1048 0 0 468 
1049 0 0 513 
1050 0 0 462 
1051 0 0 465 
1052 0 0 480 
1053 0 0 501 
1054 0 0 552 
1055 0 0 556 
1056 0 0 549 
1057 0 0 501 
1058 0 0 501 
1059 0 0 489 
1060 0 0 480 
1061 0 0 438 
1062 0 0 411 
1063 0 0 414 
1064 0 0 408 
1065 0 0 390 
1066 0 0 360 
1067 0 0 315 
1068 0 0 312 
1069 0 0 315 
1070 0 0 309 
1071 0 0 297 
1072 0 0 330 
1073 0 0 312 
1074 0 0 360 
1075 0 0 312 
1076 0 0 294 
1077 0 0 273 
1078 0 0 261 
1079 0 0 273 
1080 0 0 315 
1081 0 0 291 
1082 0 0 282 
1083 0 0 279 
1084 0 0 222 
1085 0 0 198 
1086 0 0 207 
1087 0 0 198 
1088 0 0 207 
1089 0 0 189 
1090 0 0 174 
1091 0 0 171 
1092 0 0 189 
1093 0 0 192 
1094 0 0 207 
1095 0 0 231 
1096 0 0 216 
1097 0 0 222 
1098 0 0 252 
1099 0 0 234 
1100 0 0 195 
1101 0 0 219 
1102 0 0 240 
1103 0 0 252 
1104 0 0 213 
1105 0 0 216 
1106 0 0 219 
1107 0 0 255 
1108 0 0 225 
1109 0 0 213 
1110 0 0 210 
1111 0 0 198 
1112 0 0 210 
1113 0 0 204 
1114 0 0 180 
1115 0 0 183 
1116 0 0 183 
1117 0 0 198 
1118 0 0 216 
1119 0 0 213 
1120 0 0 216 
1121 0 0 234 
1122 0 0 234 
1123 0 0 231 
1124 0 0 222 
1125 0 0 192 
1126 0 0 201 
1127 0 0 171 
1128 0 0 141 
1129 0 0 129 
1130 0 0 105 
1131 0 0 99 
1132 0 0 96 
1133 0 0 90 
1134 0 0 90 
1135 0 0 99 
1136 0 0 108 
1137 0 0 114 
1138 0 0 99 
1139 0 0 90 
1140 0 0 120 
1141 0 0 108 
1142 0 0 114 
1143 0 0 120 
1144 0 0 117 
1145 0 0 111 
1146 0 0 93 
1147 0 0 111 
1148 0 0 114 
1149 0 0 126 
1150 0 0 111 
1151 0 0 129 
1152 0 0 162 
1153 0 0 177 
1154 0 0 198 
1155 0 0 225 
1156 0 0 207 
1157 0 0 183 
1158 0 0 183 
1159 0 0 207 
1160 0 0 204 
1161 0 0 180 
1162 0 0 162 
1163 0 0 150 
1164 0 0 156 
1165 0 0 159 
1166 0 0 129 
1167 0 0 132 
1168 0 0 141 
1169 0 0 129 
1170 0 0 126 
1171 0 0 141 
1172 0 0 147 
1173 0 0 135 
1174 0 0 141 
1175 0 0 162 
1176 0 0 144 
1177 0 0 150 
1178 0 0 168 
1179 0 0 144 
1180 0 0 141 
1181 0 0 123 
1182 0 0 111 
1183 0 0 96 
1184 0 0 111 
1185 0 0 96 
1186 0 0 72 
1187 0 0 63 
1188 0 0 42 
1189 0 0 33 
1190 0 0 33 
1191 0 0 33 
1192 0 0 45 
1193 0 0 54 
1194 0 0 54 
1195 0 0 66 
1196 0 0 75 
1197 0 0 90 
1198 0 0 87 
1199 0 0 114 
1200 0 0 135 
1201 0 0 99 
1202 0 0 108 
1203 0 0 96 
1204 0 0 99 
1205 0 0 90 
1206 0 0 78 
1207 0 0 93 
1208 0 0 90 
1209 0 0 72 
1210 0 0 75 
1211 0 0 66 
1212 0 0 72 
1213 0 0 81 
1214 0 0 66 
1215 0 0 66 
1216 0 0 69 
1217 0 0 54 
1218 0 0 42 
1219 0 0 45 
1220 0 0 39 
1221 0 0 45 
1222 0 0 42 
1223 0 0 36 
1224 0 0 48 
1225 0 0 45 
1226 0 0 39 
1227 0 0 42 
1228 0 0 45 
1229 0 0 51 
1230 0 0 48 
1231 0 0 45 
1232 0 0 33 
1233 0 0 39 
1234 0 0 33 
1235 0 0 42 
1236 0 0 33 
1237 0 0 33 
1238 0 0 21 
1239 0 0 21 
1240 0 0 27 
1241 0 0 42 
1242 0 0 45 
1243 0 0 72 
1244 0 0 78 
1245 0 0 93 
1246 0 0 81 
1247 0 0 93 
1248 0 0 93 
1249 0 0 75 
1250 0 0 72 
1251 0 0 75 
1252 0 0 99 
1253 0 0 111 
1254 0 0 105 
1255 0 0 84 
1256 0 0 102 
1257 0 0 105 
1258 0 0 78 
1259 0 0 93 
1260 0 0 99 
1261 0 0 87 
1262 0 0 81 
1263 0 0 90 
1264 0 0 93 
1265 0 0 84 
1266 0 0 96 
1267 0 0 81 
1268 0 0 90 
1269 0 0 93 
1270 0 0 96 
1271 0 0 87 
1272 0 0 102 
1273 0 0 108 
1274 0 0 105 
1275 0 0 102 
1276 0 0 114 
1277 0 0 129 
1278 0 0 129 
1279 0 0 150 
1280 0 0 162 
1281 0 0 180 
1282 0 0 189 
1283 0 0 147 
1284 0 0 144 
1285 0 0 120 
1286 0 0 141 
1287 0 0 147 
1288 0 0 165 
1289 0 0 156 
1290 0 0 156 
1291 0 0 144 
1292 0 0 141 
1293 0 0 147 
1294 0 0 141 
1295 0 0 156 
1296 0 0 141 
1297 0 0 147 
1298 0 0 135 
1299 0 0 126 
1300 0 0 141 
1301 0 0 129 
1302 0 0 120 
1303 0 0 138 
1304 0 0 159 
1305 0 0 177 
1306 0 0 189 
1307 0 0 186 
1308 0 0 165 
1309 0 0 144 
1310 0 0 141 
1311 0 0 171 
1312 0 0 171 
1313 0 0 171 
1314 0 0 162 
1315 0 0 183 
1316 0 0 201 
1317 0 0 219 
1318 0 0 168 
1319 0 0 174 
1320 0 0 189 
1321 0 0 177 
1322 0 0 189 
1323 0 0 213 
1324 0 0 252 
1325 0 0 240 
1326 0 0 225 
1327 0 0 240 
1328 0 0 222 
1329 0 0 240 
1330 0 0 237 
1331 0 0 267 
1332 0 0 258 
1333 0 0 267 
1334 0 0 255 
1335 0 0 237 
1336 0 0 231 
1337 0 0 252 
1338 0 0 234 
1339 0 0 228 
1340 0 0 207 
1341 0 0 249 
1342 0 0 246 
1343 0 0 282 
1344 0 0 288 
1345 0 0 294 
1346 0 0 324 
1347 0 0 339 
1348 0 0 357 
1349 0 0 363 
1350 0 0 375 
1351 0 0 375 
1352 0 0 315 
1353 0 0 315 
1354 0 0 285 
1355 0 0 285 
1356 0 0 273 
1357 0 0 276 
1358 0 0 243 
1359 0 0 237 
1360 0 0 237 
1361 0 0 213 
1362 0 0 240 
1363 0 0 261 
1364 0 0 294 
1365 0 0 309 
1366 0 0 291 
1367 0 0 339 
1368 0 0 327 
1369 0 0 303 
1370 0 0 330 
1371 0 0 306 
1372 0 0 288 
1373 0 0 306 
1374 0 0 297 
1375 0 0 312 
1376 0 0 315 
1377 0 0 306 
1378 0 0 315 
1379 0 0 288 
1380 0 0 288 
1381 0 0 318 
1382 0 0 291 
1383 0 0 294 
1384 0 0 279 
1385 0 0 301 
1386 0 0 315 
1387 0 0 309 
1388 0 0 288 
1389 0 0 318 
1390 0 0 348 
1391 0 0 360 
1392 0 0 339 
1393 0 0 345 
1394 0 0 384 
1395 0 0 459 
1396 0 0 486 
1397 0 0 486 
1398 0 0 523 
1399 0 0 534 
1400 0 0 585 
1401 0 0 570 
1402 0 0 519 
1403 0 0 516 
1404 0 0 444 
1405 0 0 420 
1406 0 0 435 
1407 0 0 417 
1408 0 0 414 
1409 0 0 405 
1410 0 0 414 
1411 0 0 414 
1412 0 0 411 
1413 0 0 402 
1414 0 0 366 
1415 0 0 363 
1416 0 0 357 
1417 0 0 381 
1418 0 0 390 
1419 0 0 444 
1420 0 0 459 
1421 0 0 462 
1422 0 0 477 
1423 0 0 501 
1424 0 0 483 
1425 0 0 492 
1426 0 0 483 
1427 0 0 543 
1428 0 0 522 
1429 0 0 504 
1430 0 0 507 
1431 0 0 531 
1432 0 0 585 
1433 0 0 561 
1434 0 0 615 
1435 0 0 621 
1436 0 0 615 
1437 0 0 609 
1438 0 0 612 
