0 100000 99000 100299 
1 26235 25601 26427 
2 17017 16341 17224 
3 12758 12060 12903 
4 10077 9486 10228 
5 8388 7854 8577 
6 7036 6525 7182 
7 6126 5624 6314 
8 5451 4885 5599 
9 4723 4335 4777 
10 4127 3814 4356 
11 3775 3268 3956 
12 3482 2920 3667 
13 3190 2661 3328 
14 2950 2457 3131 
15 2709 2248 3039 
16 2663 2078 2831 
17 2491 1847 2701 
18 2338 1749 2525 
19 2276 1619 2398 
20 2100 1610 2316 
21 1938 1541 2187 
22 1906 1479 2078 
23 1825 1332 1977 
24 1739 1267 1852 
25 1665 1211 1921 
26 1526 1214 1660 
27 1550 1096 1650 
28 1555 970 1495 
29 1335 917 1415 
30 1258 862 1407 
31 1171 794 1396 
32 1123 768 1345 
33 1048 786 1294 
34 1024 724 1217 
35 1039 730 1101 
36 1005 656 1090 
37 966 582 1120 
38 930 585 1093 
39 891 571 963 
40 839 549 947 
41 694 510 910 
42 774 526 896 
43 722 480 863 
44 731 441 844 
45 754 396 799 
46 720 391 741 
47 633 375 753 
48 564 348 669 
49 573 349 666 
50 541 402 618 
51 522 414 580 
52 497 402 552 
53 498 396 556 
54 482 420 561 
55 471 369 571 
56 469 300 574 
57 438 243 516 
58 405 210 499 
59 376 186 507 
60 375 135 501 
61 342 120 501 
62 345 114 511 
63 366 150 553 
64 327 114 528 
65 273 114 465 
66 246 105 448 
67 255 105 477 
68 264 117 465 
69 231 126 388 
70 228 99 396 
71 207 114 360 
72 186 129 321 
73 189 105 325 
74 162 115 282 
75 180 108 315 
76 165 69 336 
77 150 72 342 
78 127 79 372 
79 144 72 345 
80 165 48 351 
81 138 45 357 
82 132 42 372 
83 126 30 357 
84 168 18 324 
85 180 18 333 
86 174 12 324 
87 178 12 313 
88 183 12 276 
89 181 6 228 
90 192 6 222 
91 162 6 216 
92 162 6 228 
93 135 6 228 
94 135 9 232 
95 114 6 237 
96 102 9 219 
97 102 6 231 
98 111 3 222 
99 138 6 207 
100 141 9 207 
101 135 3 192 
102 126 6 159 
103 132 9 180 
104 120 9 192 
105 117 6 183 
106 111 9 163 
107 105 6 138 
108 99 3 144 
109 81 3 108 
110 99 6 99 
111 108 3 118 
112 141 0 132 
113 132 0 138 
114 135 0 111 
115 117 0 105 
116 160 0 99 
117 159 0 108 
118 183 0 126 
119 150 0 144 
120 150 0 108 
121 147 0 96 
122 141 0 72 
123 156 0 57 
124 126 0 84 
125 111 0 63 
126 90 0 84 
127 69 0 99 
128 66 0 99 
129 75 0 81 
130 66 0 87 
131 78 0 69 
132 81 0 63 
133 60 0 60 
134 54 0 48 
135 60 0 57 
136 60 0 63 
137 66 0 48 
138 75 0 66 
139 90 0 57 
140 108 0 66 
141 90 0 48 
142 99 0 45 
143 84 0 39 
144 84 0 54 
145 72 0 72 
146 48 0 60 
147 30 0 66 
148 30 0 75 
149 30 0 90 
150 24 0 90 
151 21 0 63 
152 18 0 75 
153 18 0 51 
154 18 0 60 
155 18 0 36 
156 21 0 39 
157 15 0 39 
158 15 0 42 
159 18 0 51 
160 18 0 45 
161 12 0 48 
162 9 0 51 
163 12 0 42 
164 9 0 45 
165 9 0 61 
166 9 0 66 
167 9 0 63 
168 12 0 63 
169 12 0 54 
170 6 0 75 
171 6 0 51 
172 6 0 54 
173 0 0 45 
174 0 0 30 
175 0 0 15 
176 0 0 18 
177 0 0 24 
178 0 0 33 
179 0 0 33 
180 0 0 36 
181 0 0 33 
182 0 0 30 
183 0 0 30 
184 0 0 30 
185 0 0 39 
186 0 0 39 
187 0 0 27 
188 0 0 27 
189 0 0 36 
190 0 0 39 
191 0 0 21 
192 0 0 9 
193 0 0 15 
194 0 0 15 
195 0 0 18 
196 0 0 24 
197 0 0 24 
198 0 0 21 
199 0 0 18 
200 0 0 12 
201 0 0 18 
202 0 0 21 
203 0 0 33 
204 0 0 30 
205 0 0 15 
206 0 0 12 
207 0 0 6 
